college_Tier,name,avg_Parent_Rank,avg_Student_Rank,pc_Parents_Q1,pc_Parents_Q5,pc_Students_Q1,pc_Students_Q5
Less Selective / Insufficient Data,Prince George's Community College,0.535692557,0.5602141,12.377005,20.6085,13.453914,24.46332
Less Selective / Insufficient Data,Pratt Institute,0.659237723,0.56262457,9.7330593,41.307092,15.506107,32.773942
Less Selective / Insufficient Data,Post University,0.506156256,0.57454574,14.912631,18.19489,10.575914,24.504745
Less Selective / Insufficient Data,Portland Community College,0.567373401,0.48580885,11.20102,23.480493,19.628757,16.237973
Less Selective / Insufficient Data,Pomona College,0.802622542,0.72083247,3.6810484,68.120587,8.5575879,55.63488
Less Selective / Insufficient Data,Polk State College,0.489412775,0.51485121,16.730317,13.286346,14.664273,15.854309
Less Selective / Insufficient Data,"Platt College of Alhambra, CA",0.409512672,0.48436373,25.964409,7.9785325,17.962232,15.017864
Less Selective / Insufficient Data,Pittsburgh Technical Institute,0.488482468,0.55390286,15.430868,11.016872,11.798235,19.651759
Less Selective / Insufficient Data,Pittsburgh Institute Of Aeronautics,0.556098434,0.68865055,8.4972344,16.990304,6.9701955,45.122236
Less Selective / Insufficient Data,Pitt Community College,0.488502722,0.48238394,20.553112,17.300363,15.35629,11.990242
Less Selective / Insufficient Data,Pinnacle Career Institute,0.455345148,0.5307765,14.916778,11.5661,15.930349,20.404604
Less Selective / Insufficient Data,Pima County Community College,0.508282886,0.50012183,15.839279,16.506891,16.75729,15.866433
Less Selective / Insufficient Data,Pierce College,0.566962808,0.5366087,9.9265128,20.278516,17.09449,21.786648
Less Selective / Insufficient Data,Piedmont Virginia Community College,0.558063442,0.52260059,10.415753,22.512369,13.867049,15.420875
Less Selective / Insufficient Data,Piedmont Technical College,0.415802263,0.47398466,23.416258,7.2309271,13.469562,8.0756433
Less Selective / Insufficient Data,Piedmont Community College,0.434132313,0.43203571,20.30668,8.0295138,21.151307,7.900504
Less Selective / Insufficient Data,Phoenix Metro Community Colleges,0.58020356,0.52490836,10.633958,26.30733,16.636112,19.661555
Less Selective / Insufficient Data,Phillips Community College Of The University Of Arkansas,0.319600333,0.41285786,39.385164,3.680091,19.887586,6.5163374
Less Selective / Insufficient Data,Pensacola State College,0.48217637,0.47860512,18.33951,12.839437,16.701002,12.973382
Less Selective / Insufficient Data,Peninsula College,0.51448984,0.47458738,15.143771,14.841184,18.278736,15.574345
Less Selective / Insufficient Data,Pellissippi State Community College,0.567239332,0.49298882,10.918795,21.674705,15.760255,14.374921
Less Selective / Insufficient Data,Paul Smith's College Of Arts & Sciences,0.564845078,0.55502635,11.007942,23.42557,10.766647,16.966461
Less Selective / Insufficient Data,Paul D. Camp Community College,0.463494091,0.48544586,24.564379,11.014715,13.322414,12.132726
Less Selective / Insufficient Data,Patrick Henry Community College,0.428639909,0.46864706,19.236384,6.3500546,14.666359,8.3834432
Less Selective / Insufficient Data,Passaic County Community College,0.372596378,0.47762173,32.559702,9.3315691,17.721678,13.479733
Less Selective / Insufficient Data,Pasco - Hernando State College,0.449517278,0.47471395,19.733506,9.2621967,18.554793,13.126311
Less Selective / Insufficient Data,Pasadena City College,0.428247467,0.51164383,27.937716,13.92336,18.281265,20.107369
Less Selective / Insufficient Data,Parkland College,0.564140059,0.53543574,10.95141,20.591083,12.018433,19.295785
Less Selective / Insufficient Data,Paris Junior College,0.46731498,0.49467289,18.774162,10.46982,17.559037,15.825886
Less Selective / Insufficient Data,Panola College,0.463087572,0.50259739,19.918741,10.829635,16.702744,21.269608
Less Selective / Insufficient Data,Palomar College,0.573768402,0.52902561,11.757648,26.256198,17.706141,23.250777
Less Selective / Insufficient Data,Palm Beach State College,0.52246833,0.51016808,16.229346,21.749291,15.680121,16.747336
Less Selective / Insufficient Data,Ozarks Technical Community College,0.494400659,0.49327493,14.462954,11.853122,14.24865,12.756816
Less Selective / Insufficient Data,Ozark Christian College,0.557805564,0.47246662,10.642555,17.401548,19.69512,13.726217
Less Selective / Insufficient Data,Owens State Community College,0.537390365,0.52407372,11.986499,14.46318,13.152236,17.274079
Less Selective / Insufficient Data,Our Lady Of The Lake College,0.621618811,0.56929171,6.3360162,29.016563,14.892207,25.910395
Less Selective / Insufficient Data,Orangeburg - Calhoun Technical College,0.369960532,0.46081981,33.353141,5.7466388,15.550856,8.9505039
Less Selective / Insufficient Data,Orange Technical Education Centers - Orlando Technical,0.41816334,0.42377546,24.62009,8.1479244,18.498482,7.0584573
Less Selective / Insufficient Data,Orange County Community College,0.595480905,0.55272979,9.4203338,25.897324,13.619004,25.153279
Less Selective / Insufficient Data,Onondaga Community College,0.562423813,0.52195871,11.109529,21.73834,13.517216,16.352235
Less Selective / Insufficient Data,Olympic College,0.576940907,0.52232724,8.9990154,19.288632,18.171664,22.361213
Less Selective / Insufficient Data,Oklahoma State University Institute Of Technology - Okmulgee,0.46515827,0.54970789,17.298912,10.974972,13.978887,25.316331
Less Selective / Insufficient Data,Oklahoma State University - Oklahoma City,0.526977016,0.52721184,14.062417,17.050137,16.241275,19.030769
Less Selective / Insufficient Data,Oklahoma City Community College,0.530571652,0.5198282,14.136457,17.559755,15.86432,19.347805
Less Selective / Insufficient Data,Ohlone College,0.652425297,0.58577436,7.1223803,37.018734,14.554672,31.134871
Less Selective / Insufficient Data,Odessa College,0.451326023,0.56336993,20.727979,10.061669,16.070619,28.515354
Less Selective / Insufficient Data,Ocean County College,0.607238179,0.54898763,8.7761395,27.698568,14.569321,24.533981
Less Selective / Insufficient Data,Occidental College,0.71406524,0.64965373,8.5336223,52.02868,10.94578,42.797962
Less Selective / Insufficient Data,Oberlin College,0.763926196,0.58647269,4.1793931,56.802601,11.395092,30.064088
Less Selective / Insufficient Data,Oakton Community College,0.581316694,0.54581362,10.774391,27.207905,15.738371,23.814118
Less Selective / Insufficient Data,Oakland Community College,0.652101363,0.5013966,7.7071756,37.521258,16.42734,16.882578
Less Selective / Insufficient Data,Northwestern University,0.815103882,0.75383383,3.0700425,68.202323,8.3343737,61.997312
Less Selective / Insufficient Data,Northwestern Michigan College,0.550611781,0.49789828,10.402072,16.947736,13.953552,12.935868
Less Selective / Insufficient Data,"Northwestern College of Bridgeview, IL",0.388635793,0.48324692,24.994208,6.1795119,14.994311,10.931628
Less Selective / Insufficient Data,Northwest Mississippi Community College,0.457948718,0.49514109,20.949517,12.587255,13.737273,12.602994
Less Selective / Insufficient Data,Northwest Iowa Community College,0.524322782,0.6088661,7.1676426,9.6960321,7.6637678,24.643691
Less Selective / Insufficient Data,Northwest Florida State College,0.511896568,0.50316483,12.679707,13.322771,15.375325,15.193051
Less Selective / Insufficient Data,Northwest College,0.500097615,0.5113337,13.950105,11.059867,15.336071,19.352186
Less Selective / Insufficient Data,Northwest Arkansas Community College,0.531613832,0.51877701,12.875248,18.440823,16.163196,18.657325
Less Selective / Insufficient Data,Northwest - Shoals Community College,0.473500414,0.49034858,20.022525,11.511601,16.46388,15.255471
Less Selective / Insufficient Data,Northland Pioneer College,0.420236742,0.41925234,23.593821,8.4642142,22.340725,11.575949
Less Selective / Insufficient Data,Northern Wyoming Community College District,0.522300907,0.53189462,13.352288,13.988329,15.084483,21.523109
Less Selective / Insufficient Data,Northern Virginia Community College,0.620934895,0.57497627,9.6939713,35.868463,14.569658,28.525028
Less Selective / Insufficient Data,Northern Oklahoma College,0.503798841,0.52411622,14.239503,12.475507,15.025188,18.660715
Less Selective / Insufficient Data,Northern Essex Community College,0.545853479,0.52758235,14.272831,23.051596,13.679036,17.768973
Less Selective / Insufficient Data,Northeastern Oklahoma A & M College,0.453006271,0.51659805,18.082963,7.7538952,14.070906,16.733645
Less Selective / Insufficient Data,Northeastern Junior College,0.510631752,0.54273808,13.535511,14.103732,12.277092,19.751486
Less Selective / Insufficient Data,Northeast Texas Community College,0.455120868,0.50581115,20.428453,9.4930306,16.659519,17.179546
Less Selective / Insufficient Data,Northeast State Community College,0.49386977,0.46948913,14.266531,11.375205,16.556764,11.249843
Less Selective / Insufficient Data,Northeast Iowa Community College,0.521398594,0.55443299,9.4035208,10.482567,8.1693076,15.549704
Less Selective / Insufficient Data,Northeast Community College,0.462658911,0.56539476,13.242981,6.7389846,8.9724258,19.206695
Less Selective / Insufficient Data,Northcentral Technical College,0.547164805,0.56028301,7.7402323,10.119985,8.4699839,16.759819
Less Selective / Insufficient Data,Northampton County Area Community College,0.574546565,0.52635151,9.1174424,20.773225,13.327712,17.404445
Less Selective / Insufficient Data,North Shore Community College,0.55125909,0.51054001,13.870798,21.52606,16.541182,17.498034
Less Selective / Insufficient Data,North Iowa Area Community College,0.511380745,0.55620229,9.8761387,9.2432477,8.7382689,15.713908
Less Selective / Insufficient Data,North Idaho College,0.509323221,0.49225345,14.090839,13.553305,16.397154,15.81575
Less Selective / Insufficient Data,North Florida Community College,0.435845981,0.48372704,24.873814,8.892519,13.847195,10.356504
Less Selective / Insufficient Data,North Dakota State College Of Science,0.513594235,0.64559352,9.716019,10.215352,7.2082512,33.458135
Less Selective / Insufficient Data,North Central Texas College,0.591510389,0.54092073,10.914198,27.094981,14.889583,21.476001
Less Selective / Insufficient Data,North Central State College,0.490762279,0.49127716,11.625131,8.3017625,12.483807,12.086648
Less Selective / Insufficient Data,North Central Michigan College,0.506352324,0.47586277,11.962216,12.339353,13.844711,11.069447
Less Selective / Insufficient Data,North Arkansas College,0.412640267,0.48290819,22.416376,7.361076,15.409948,11.987543
Less Selective / Insufficient Data,Nicolet Area Technical College,0.50499869,0.48419043,12.28774,10.889113,13.303889,11.45013
Less Selective / Insufficient Data,Niagara County Community College,0.554511543,0.52261615,11.744399,18.157314,12.326142,15.446423
Less Selective / Insufficient Data,New York University,0.735824716,0.68887949,6.9385424,57.559204,11.201625,51.909721
Less Selective / Insufficient Data,"New School, The",0.651620765,0.54046047,10.642795,43.835562,18.690386,30.265576
Less Selective / Insufficient Data,New River Community College,0.553212079,0.51190287,11.660808,19.187649,15.189807,14.700933
Less Selective / Insufficient Data,New Mexico Junior College,0.438503974,0.53130418,22.042319,7.8227974,17.861901,25.507754
Less Selective / Insufficient Data,New England Institute Of Technology,0.551083839,0.59312689,12.01888,19.513226,11.587457,28.47946
Less Selective / Insufficient Data,New England Institute Of Art,0.584409344,0.55857849,9.626653,27.457744,11.264642,20.544837
Less Selective / Insufficient Data,Navarro College,0.478803742,0.52813822,18.396315,13.793048,14.144643,18.68878
Less Selective / Insufficient Data,Naugatuck Valley Community College,0.574265799,0.54934299,10.276014,22.30958,12.881829,20.559272
Less Selective / Insufficient Data,National Park Community College,0.42793713,0.45085675,22.749025,9.6297078,16.838033,8.4806249
Less Selective / Insufficient Data,National College,0.33885548,0.37283438,30.423602,3.998879,24.229906,3.139792
Less Selective / Insufficient Data,Nassau Community College,0.596767624,0.56757319,10.617213,30.586869,15.610519,30.202344
Less Selective / Insufficient Data,Nashville State Community College,0.531795499,0.50516099,13.043498,18.296421,14.583582,13.918042
Less Selective / Insufficient Data,Nash Community College,0.48206675,0.48540246,20.017375,14.837182,13.744175,10.735714
Less Selective / Insufficient Data,Napa Valley College,0.574447215,0.53872311,9.9417672,23.629498,16.564241,22.591895
Less Selective / Insufficient Data,Muskegon Community College,0.567613967,0.51444709,8.8373594,17.983507,12.842955,14.817426
Less Selective / Insufficient Data,Multnomah University,0.603007043,0.49519008,6.4722911,23.381305,20.674933,16.317123
Less Selective / Insufficient Data,Mt. San Jacinto College,0.557431874,0.48102477,12.712027,21.227595,21.35714,18.1945
Less Selective / Insufficient Data,Mountain Empire Community College,0.396868108,0.42251641,26.634315,5.7141092,23.875019,8.0228291
Less Selective / Insufficient Data,Mount Wachusett Community College,0.556759695,0.50970834,10.659318,18.486002,15.10414,16.934395
Less Selective / Insufficient Data,Mount San Antonio College,0.519653259,0.52617526,16.697124,20.367861,17.536509,22.020298
Less Selective / Insufficient Data,Mount Hood Community College,0.570617492,0.51274961,9.4415098,19.686212,16.097651,17.140193
Less Selective / Insufficient Data,Motlow State Community College,0.51298357,0.50167221,13.190046,12.931003,13.105039,12.915061
Less Selective / Insufficient Data,Morton College,0.439192861,0.51264739,19.574378,7.6142848,15.20839,17.221497
Less Selective / Insufficient Data,Moraine Valley Community College,0.627974865,0.56392062,7.4572146,29.548821,14.809905,26.698282
